time,fusion
2018-10-26 15:00:00,02011kt 9999 WM FEW040 M 17 14 q1016 04008KT 340V080 9999 BKN037 17/13 Q1017 NOSIG
2018-10-26 16:00:00,01011kt 9999 WM FEW015 M 16 13 q1017 36006KT 310V060 9999 BKN040 16/13 Q1017 NOSIG
2018-10-26 17:00:00,02007kt 9999 WM FEW025 BKN 15 11 q1017 02010KT 340V060 9999 SCT022 BKN045 15/11 Q1018 NOSIG
2018-10-26 19:00:00,02007kt 9999 WM FEW015 BKN 14 11 q1019 03011G21KT 340V070 9999 FEW025 15/10 Q1019 NOSIG
2018-10-26 20:00:00,02011kt 9999 WM FEW020 SCT 13 11 q1020 01011G23KT 310V060 9999 SCT016 SCT022 14/11 Q1019 NOSIG
2018-10-26 22:00:00,02009kt 9999 WM FEW040 M 12 09 q1020 04010KT 350V070 9999 BKN040 12/08 Q1020 NOSIG
2018-10-27 02:00:00,02007kt 9999 WM MNClD M 11 06 q1020 02009KT 340V060 CAVOK 12/06 Q1020
2018-10-27 04:00:00,01005kt 9999 WM FEW040 M 10 06 q1020 02009KT 320V070 9999 FEW040 11/05 Q1020 TEMPO SHRA SCT030TCU
2018-10-27 05:00:00,00011kt 9999 WM FEW040 M 10 05 q1020 04012KT 350V070 9999 FEW040 SCT048 11/05 Q1020 TEMPO SHRA SCT030TCU
2018-10-27 06:00:00,36011kt 9999 WM FEW040 M 09 06 q1019 01012G22KT 320V060 9999 FEW040 10/06 Q1019 TEMPO SHRA SCT030TCU
2018-10-27 11:00:00,00013kt 9999 WM FEW040 SCT 10 06 q1018 01015G25KT 330V070 9999 FEW040TCU SCT048 12/05 Q1018 TEMPO SHRA SCT030TCU
2018-10-27 12:00:00,35011kt 9999 WM SCT040 SCT 12 06 q1018 36007KT 320V050 9999 SCT035TCU SCT045 09/05 Q1018 TEMPO SHRA SCT030TCU
2018-10-27 13:00:00,36015kt 9999 WM FEW040 SCT 11 06 q1018 03010G20KT 330V070 9999 FEW035 SCT045TCU 10/05 Q1016 TEMPO SHRA SCT030TCU
2018-10-27 16:00:00,36009kt 9999 WM FEW020 SCT 10 05 q1014 04007KT 330V110 9999 FEW016 SCT030CB BKN046 08/07 Q1014 RESHRA TEMPO SHRA SCT030TCU
2018-10-27 17:00:00,31003kt 9999 RA FEW020 SCT 09 05 q1014 02007G17KT 330V060 4000 SHRA BKN018CB 07/06 Q1013 TEMPO SHRA SCT030TCU
2018-10-27 20:00:00,25001kt 9999 WM FEW040 M 06 04 q1013 01005KT 320V060 9999 FEW048 08/04 Q1012 TEMPO SHRA SCT030TCU
2018-10-28 02:00:00,02009kt 9999 RA FEW040 M 07 03 q1012 30003KT 9999 -RA FEW037/// SCT044/// 06/04 Q1012
2018-10-28 03:00:00,02009kt 9999 RA FEW040 M 07 04 q1012 VRB03KT 8000 RA FEW040 05/04 Q1012
2018-10-28 04:00:00,02009kt 9999 WM MNClD M 07 03 q1012 20005KT CAVOK 05/04 Q1012
2018-10-28 06:00:00,01013kt 9999 WM SCT040 M 08 04 q1012 02009KT 330V070 9999 SCT040 09/03 Q1012 NOSIG
2018-10-28 08:00:00,02011kt 9999 WM SCT040 SCT 08 04 q1013 09006KT 030V130 9999 SCT035TCU SCT044 07/04 Q1013 NOSIG
2018-10-28 09:00:00,00009kt 9999 WM FEW040 SCT 08 05 q1012 02009KT 330V080 9999 FEW035TCU SCT044 11/03 Q1013 NOSIG
2018-10-28 10:00:00,03007kt 9999 WM SCT040 SCT 09 04 q1012 36006KT 320V050 9999 FEW035TCU SCT049 09/04 Q1013 NOSIG
2018-10-28 13:00:00,01013kt 9999 WM SCT040 SCT 11 05 q1013 01008KT 320V060 9999 SCT035TCU SCT045 11/04 Q1012 NOSIG
2018-10-28 16:00:00,01013kt 9999 RA SCT040 SCT 10 06 q1012 02005KT 320V070 9999 -SHRA SCT035TCU SCT045 09/06 Q1013 NOSIG
2018-10-28 17:00:00,00011kt 9999 WM SCT040 M 10 06 q1012 VRB04KT 9999 VCSH SCT035TCU 08/06 Q1013 TEMPO 3000 SHRA
2018-10-28 22:00:00,36005kt 9999 WM FEW030 M 10 05 q1013 36012G23KT 320V050 9999 FEW030 11/03 Q1013 TEMPO SHRA SCT035TCU
2018-10-29 01:00:00,36005kt 9999 WM FEW035 SCT 08 06 q1013 23006KT 9999 FEW035/// SCT048/// 07/06 Q1013
2018-10-29 02:00:00,36007kt 9999 RA FEW030 SCT 08 06 q1013 08003KT 340V150 9999 -RA FEW030/// SCT041/// 07/05 Q1012
2018-10-29 03:00:00,34007kt 9999 RA FEW035 SCT 08 06 q1012 30003KT 240V350 9999 -RA FEW032/// SCT045/// 08/06 Q1012
2018-10-29 05:00:00,34007kt 9999 RA FEW015 BKN 08 06 q1011 11003KT 040V160 9000 -SHRA FEW015 BKN025TCU 06/06 Q1012 RESHRA TEMPO 3000 SHRA SCT025TCU
2018-10-29 06:00:00,34007kt 9999 WM FEW030 BKN 08 06 q1011 20005KT 9999 FEW025 BKN045 07/06 Q1011 TEMPO 3000 SHRA SCT025TCU
2018-10-29 08:00:00,13001kt 9999 WM FEW030 M 08 06 q1011 18005KT 160V230 9999 FEW030 06/06 Q1011 TEMPO SHRA SCT025TCU
2018-10-29 09:00:00,33003kt 9999 RA SCT035 SCT 09 06 q1010 20003KT 150V240 9999 SCT030 07/06 Q1011 TEMPO SHRA SCT025TCU
2018-10-29 10:00:00,31009kt 9999 RA SCT030 SCT 10 06 q1010 20003KT 160V240 9999 SCT030 10/08 Q1011 NOSIG
2018-10-29 11:00:00,30009kt 9999 WM SCT030 SCT 11 06 q1009 28005KT 230V340 9999 SCT028 11/06 Q1010 NOSIG
2018-10-29 12:00:00,26007kt 9999 RA SCT030 SCT 11 07 q1009 32007KT 270V010 9999 SCT030TCU 12/04 Q1009 NOSIG
2018-10-29 14:00:00,27011kt 9999 WM FEW025 M 12 06 q1007 32006KT 250V020 9999 SCT032TCU 12/05 Q1006 NOSIG
2018-10-29 15:00:00,25007kt 9999 WM SCT025 SCT 12 06 q1005 28007KT 240V340 9999 SCT035 12/05 Q1005 NOSIG
2018-10-29 16:00:00,25005kt 9999 RA FEW040 SCT 12 06 q1004 26004KT 220V310 9999 FEW035 12/05 Q1005 NOSIG
2018-10-29 17:00:00,23005kt 9999 RA SCT040 SCT 10 07 q1003 24007KT 200V290 9999 FEW035 11/04 Q1004 NOSIG
2018-10-29 19:00:00,15007kt 9999 RA SCT050 BKN 09 08 q1000 18006KT 140V210 9999 SCT048 09/07 Q1002 NOSIG
2018-10-29 21:00:00,17011kt 9999 RA FEW040 M 09 07 q0997 19014G24KT 9999 -RA SCT020 09/07 Q0998 NOSIG
2018-10-29 22:00:00,16009kt 9999 WM FEW050 M 09 07 q0995 16011KT 110V190 9999 -RA SCT020 08/07 Q0997 NOSIG
2018-10-29 23:00:00,25013kt 9999 WM SCT025 M 10 09 q0995 16011KT 130V190 9999 -RA SCT020 09/07 Q0996 NOSIG
2018-10-30 03:00:00,28009kt 9999 RA FEW025 BKN 11 09 q0995 33010KT 280V010 9999 -RA SCT020/// BKN028/// BKN040/// 11/09 Q0995
2018-10-30 04:00:00,28011kt 9999 RA SCT040 BKN 10 08 q0995 32004KT 260V020 9999 FEW040 BKN046 11/08 Q0995
2018-10-30 07:00:00,31005kt 9999 WM FEW025 BKN 10 08 q0996 31009KT 260V030 9999 FEW020 BKN040 11/08 Q0996 TEMPO 3000 RA
2018-10-30 12:00:00,30011kt 5000 RA SCT015 BKN 12 08 q1000 35012KT 320V050 4000 -RA SCT015 BKN030 10/08 Q1000 TEMPO RA
2018-10-30 15:00:00,27009kt 9999 WM FEW025 SCT 12 08 q1000 29008KT 250V330 9999 FEW020 SCT035 12/08 Q1000 TEMPO RA
2018-10-30 20:00:00,27013kt 9999 WM SCT015 SCT 11 09 q1000 30007KT 230V360 9000 -RA FEW015 SCT020 BKN035 11/10 Q1002 NOSIG
2018-10-30 21:00:00,26009kt 9999 RA SCT015 BKN 10 09 q1001 31006KT 9000 SCT011 BKN035 11/10 Q1002 RERA TEMPO 3000 BR BKN012
2018-10-30 23:00:00,25007kt 9999 WM SCT020 BKN 10 09 q1000 32010KT 280V010 9999 SCT017 BKN022 BKN035 12/10 Q1003 TEMPO 3000 BR BKN012
2018-10-31 01:00:00,24005kt 9999 WM SCT025 SCT 10 09 q1003 30009KT 240V340 8000 2600SW -RA SCT020/// SCT041/// 11/09 Q1003
2018-10-31 03:00:00,22005kt 9999 WM FEWNClD M 09 08 q1003 27007KT 240V300 CAVOK 10/08 Q1003
2018-10-31 04:00:00,20005kt 9999 WM NCDNClD M 09 08 q1003 25006KT 220V280 9999 NCD 10/07 Q1003
2018-10-31 09:00:00,14003kt 9999 WM FEWNClD M 10 08 q1002 15007KT CAVOK 10/07 Q1003 NOSIG
2018-10-31 11:00:00,18005kt 9999 WM FEW025 M 12 08 q1003 14005KT 090V170 CAVOK 13/08 Q1004 NOSIG
2018-10-31 12:00:00,18003kt 9999 WM FEW025 M 13 08 q1004 21004KT 120V290 9999 FEW024 14/08 Q1004 NOSIG
2018-10-31 16:00:00,34007kt 9999 WM SCT025 SCT 12 08 q1006 03004KT 9999 FEW020 SCT030 12/09 Q1006 NOSIG
2018-10-31 17:00:00,34005kt 9999 WM SCT025 M 11 08 q1007 02003KT 330V050 9999 FEW020 12/09 Q1007 NOSIG
2018-10-31 18:00:00,31003kt 9999 WM FEW030 M 11 09 q1008 36005KT 320V030 9999 FEW030 12/09 Q1008 NOSIG
2018-10-31 20:00:00,30005kt 9999 WM SCT015 SCT 10 09 q1010 32003KT 260V360 9999 FEW025 SCT036 BKN040 11/10 Q1009 NOSIG
2018-10-31 22:00:00,29007kt 9999 WM FEW025 SCT 11 09 q1010 VRB02KT 9999 BKN020 BKN040 10/09 Q1011 NOSIG
2018-10-31 23:00:00,27005kt 9999 WM FEW030 M 10 10 q1011 VRB01KT 9999 SCT020 10/09 Q1011 NOSIG
2018-11-01 03:00:00,23005kt 9999 WM NSCNClD M 08 08 q1013 18005KT 9999 4000SW NSC 07/07 Q1013
2018-11-01 05:00:00,22005kt 9999 WM FEW050 M 08 08 q1014 16005KT 9000 FEW048 07/07 Q1014 NOSIG
2018-11-01 06:00:00,22005kt 9999 WM FEW050 M 09 08 q1015 17006KT 140V210 9999 FEW048 07/07 Q1014 NOSIG
2018-11-01 11:00:00,20009kt 9999 WM FEW045 M 12 08 q1017 22008KT 9999 BKN042 12/09 Q1017 NOSIG
2018-11-01 15:00:00,20011kt 9999 WM SCT025 BKN 12 10 q1015 22012KT 190V250 9999 SCT023 BKN036 13/10 Q1015 NOSIG
2018-11-01 17:00:00,21013kt 9999 DZ BKN015 BKN 13 11 q1016 21012KT 170V240 5000 -RA BKN016 BKN038 13/11 Q1016 NOSIG
2018-11-01 18:00:00,22011kt 9999 WM BKN030 BKN 13 11 q1016 22015KT 9999 BKN025 BKN040 13/11 Q1016 TEMPO 3000 RA
2018-11-01 22:00:00,27013kt 3000 DZ SCT010 OVC 15 14 q1018 30009G19KT 260V030 9999 SCT009 OVC011 16/14 Q1018 TEMPO 2000 -RA DZ BKN010
2018-11-02 01:00:00,28011kt 3000 RA SCT010 BKN 15 14 q1019 29008KT 240V360 2600 -RA BR SCT008/// BKN012/// 15/14 Q1018
2018-11-02 04:00:00,28011kt 3000 RA BKN010 BKN 15 14 q1020 31007KT 260V010 2200 -RA BR SCT006/// BKN010/// 14/14 Q1020
2018-11-02 08:00:00,27007kt 9999 BR BKN010 BKN 14 13 q1022 VRB02KT 5000 BR FEW006 BKN008 14/14 Q1023 NOSIG
2018-11-02 10:00:00,27005kt 9999 WM FEW010 BKN 15 14 q1023 32003KT 290V020 7000 SCT008 BKN010 14/14 Q1024 BECMG BKN015
2018-11-02 11:00:00,28007kt 9999 BR FEW005 SCT 16 15 q1024 30003KT 240V360 5000 BR FEW004 SCT006 BKN020 15/14 Q1025 NOSIG
2018-11-02 12:00:00,27005kt 9999 BR FEW005 BKN 16 15 q1025 32004KT 270V020 5000 BR FEW004 BKN008 15/14 Q1025 NOSIG
2018-11-02 15:00:00,29005kt 9999 WM FEW005 SCT 16 15 q1025 02003KT 330V050 9999 FEW004 SCT014 BKN024 15/14 Q1025 TEMPO BKN014
2018-11-02 16:00:00,29005kt 9999 WM FEW005 SCT 15 14 q1025 36003KT 330V040 9999 FEW004 SCT014 OVC027 15/14 Q1025 TEMPO BKN014
2018-11-02 17:00:00,26003kt 9999 BR FEW005 BKN 15 14 q1026 35004KT 320V030 9999 FEW004 BKN013 14/13 Q1026 TEMPO BKN008
2018-11-02 19:00:00,29003kt 9999 WM FEW010 BKN 14 14 q1026 VRB02KT 9999 FEW004 OVC010 14/13 Q1027 NOSIG
2018-11-02 21:00:00,19003kt 9999 WM BKN010 BKN 14 14 q1027 03002KT 9999 BKN009 14/13 Q1027 NOSIG
2018-11-02 23:00:00,16003kt 9999 WM BKN010 BKN 14 13 q1027 VRB01KT 9999 BKN011 BKN020 13/13 Q1027 NOSIG
2018-11-03 01:00:00,19003kt 800 WM OVC010 OVC 12 12 q1027 18002KT 6000 SCT009/// OVC025/// 13/13 Q1027
2018-11-03 03:00:00,18003kt 800 FG OVC015 OVC 11 12 q1026 00000KT 5000 1200 BR FEW013/// OVC027/// 13/13 Q1026
2018-11-03 04:00:00,18005kt 800 FG OVC010 OVC 11 11 q1026 VRB01KT 6000 OVC010/// 13/13 Q1026
2018-11-03 06:00:00,16005kt 3000 BR BKN010 M 11 11 q1025 00000KT 3000 BR BKN007 OVC011 12/12 Q1025 TEMPO 1000 BCFG
2018-11-03 10:00:00,19003kt 5000 BR FEW005 M 13 11 q1025 17003KT 3500 BR BKN004 BKN009 13/12 Q1025 BECMG 6000 NSW BKN010
2018-11-03 11:00:00,23003kt 9999 WM FEW010 BKN 14 12 q1024 16003KT 7000 SCT009 BKN019 13/12 Q1024 TEMPO BKN012
2018-11-03 12:00:00,27003kt 9999 WM FEW015 OVC 15 12 q1024 29004KT 9999 SCT010 OVC019 14/11 Q1024 TEMPO BKN012
2018-11-03 13:00:00,28003kt 9999 WM FEW015 M 16 12 q1023 28005KT 240V320 9999 FEW012 BKN018 14/11 Q1023 TEMPO BKN012
2018-11-03 17:00:00,30003kt 9999 WM BKN010 SCT 15 13 q1020 17006KT 9999 BKN024 13/12 Q1021 TEMPO BKN012
2018-11-03 19:00:00,13003kt 9999 WM MNClD M 14 12 q1020 16005KT 9999 BKN022 13/12 Q1020 NOSIG
2018-11-03 21:00:00,20005kt 9999 WM FEW025 M 13 11 q1020 18005KT 9999 FEW020 BKN030 13/12 Q1019 NOSIG
2018-11-03 23:00:00,20009kt 9999 WM SCT030 M 13 11 q1019 21005KT 170V260 9999 SCT040 13/11 Q1018 NOSIG
2018-11-04 01:00:00,15005kt 9999 WM OVC035 OVC 12 10 q1016 17007KT 9999 OVC032/// 13/11 Q1016
2018-11-04 02:00:00,18007kt 9999 WM BKN035 BKN 13 10 q1014 17008KT 150V210 9999 BKN037/// 13/11 Q1015
2018-11-04 03:00:00,17007kt 9999 RA BKN040 BKN 12 10 q1014 16004KT 130V200 7000 -RA BKN035/// BKN041/// 12/11 Q1014
2018-11-04 04:00:00,17007kt 9999 RA BKN020 M 12 10 q1012 17006KT 140V200 8000 -RA OVC035/// 12/11 Q1013
2018-11-04 06:00:00,16007kt 3000 RA SCT030 BKN 13 11 q1010 14010KT 6000 -RA SCT030 BKN040 12/11 Q1011 NOSIG
2018-11-04 07:00:00,18011kt 9999 RA SCT025 BKN 13 11 q1010 17009KT 140V240 9999 SCT030 BKN040 13/11 Q1010 NOSIG
2018-11-04 08:00:00,19017kt 9999 WM FEW025 SCT 13 11 q1009 18017KT 150V210 9999 -RA FEW015 SCT020 BKN040 12/11 Q1009 NOSIG
2018-11-04 09:00:00,19015kt 9999 RA FEW025 SCT 13 11 q1008 16015KT 120V200 9999 FEW010 SCT020 BKN040 13/11 Q1008 TEMPO 4000 RA
2018-11-04 10:00:00,19013kt 9999 RA FEW020 SCT 14 11 q1007 19015G29KT 150V240 9999 FEW015 SCT030 14/11 Q1007 NOSIG
2018-11-04 11:00:00,19015kt 9999 WM SCT020 SCT 14 12 q1007 20016KT 170V230 9999 4500S FEW001 SCT030 15/12 Q1006 NOSIG
2018-11-04 15:00:00,21009kt 3000 RA SCT015 SCT 15 12 q1003 17003KT 120V210 3000 -RA BR BKN015 OVC020 13/13 Q1002 TEMPO RA
2018-11-04 16:00:00,21009kt 9999 RA BKN005 SCT 14 11 q1002 14006KT 9999 FEW005 BKN020 OVC030 13/12 Q1001 TEMPO 1400 SHRA BKN010 BKN020TCU
2018-11-04 18:00:00,24007kt 9999 RA FEW015 BKN 12 11 q1001 17007KT 130V210 9999 FEW010 BKN020 14/12 Q0999 TEMPO 24015G28KT 1400 SHRA BKN010 BKN020TCU
2018-11-04 19:00:00,29007kt 9999 RA FEW015 SCT 12 11 q1001 29008KT 250V350 8000 RA FEW010 SCT020 BKN040 12/11 Q0999 TEMPO 1400 SHRA BKN010 BKN020TCU
2018-11-04 20:00:00,30007kt 9999 RA SCT015 SCT 12 10 q1001 31003KT 260V050 9999 -RA SCT014 SCT045 12/11 Q0999 TEMPO 3000 SHRA SCT025TCU
2018-11-04 21:00:00,31007kt 9999 WM SCT015 SCT 12 10 q1002 31006KT 260V020 9999 SCT018 SCT045 12/11 Q0999 TEMPO 3000 SHRA SCT025TCU
2018-11-04 22:00:00,30007kt 9999 RA SCT015 SCT 11 10 q1001 29003KT 220V010 9999 SCT012 SCT045 12/11 Q1000 TEMPO 3000 SHRA BKN012 SCT025TCU
2018-11-04 23:00:00,32007kt 9999 WM FEW025 BKN 11 09 q1002 23003KT 210V290 9999 FEW012 BKN020 11/11 Q1000 TEMPO 3000 SHRA SCT025TCU
2018-11-05 04:00:00,28009kt 9999 RA FEW020 BKN 10 09 q1000 31007KT 250V010 5000 +RA BR BKN019/// BKN030/// BKN043/// 10/09 Q0999
2018-11-05 05:00:00,32007kt 5000 RA SCT015 BKN 09 09 q1000 34014G26KT 290V030 4000 RA SCT012 BKN030 10/10 Q0999 TEMPO 2000 RA BKN012
2018-11-05 07:00:00,31011kt 9999 RA SCT015 BKN 10 08 q1001 34013KT 300V020 5000 RA BKN015 BKN030 10/10 Q1000 TEMPO 3000
2018-11-05 08:00:00,31011kt 9999 RA SCT030 BKN 11 08 q1002 35012G25KT 330V030 7000 -RA SCT015 BKN035 11/09 Q1001 TEMPO 3000 RA BKN014
2018-11-05 11:00:00,30011kt 9999 RA SCT025 SCT 11 09 q1004 33013G26KT 260V010 9999 SCT030 SCT045 13/08 Q1003 NOSIG
2018-11-05 12:00:00,30013kt 9999 WM SCT030 SCT 12 08 q1005 33011KT 290V020 9999 SCT030 13/09 Q1004 NOSIG
2018-11-05 13:00:00,30013kt 9999 WM SCT015 BKN 12 10 q1005 32012G23KT 260V020 9999 SCT022 BKN034 13/09 Q1004 NOSIG
2018-11-05 16:00:00,30015kt 9999 WM SCT025 M 12 09 q1005 30012KT 250V010 9999 SCT020 SCT045 12/09 Q1005 NOSIG
2018-11-05 17:00:00,30011kt 9999 RA FEW015 SCT 11 09 q1006 30011G22KT 250V010 9999 FEW012 SCT025TCU 12/10 Q1006 NOSIG
2018-11-05 18:00:00,29011kt 9999 WM SCT025 SCT 11 09 q1006 29011KT 250V340 9999 FEW020 SCT045 12/08 Q1006 NOSIG
2018-11-05 22:00:00,27009kt 9999 WM FEW030 SCT 10 08 q1008 25008KT 9999 SCT025 11/08 Q1008 NOSIG
2018-11-05 23:00:00,25007kt 9999 WM FEW050 M 10 08 q1008 25008KT 9999 FEW045 10/08 Q1008 NOSIG
2018-11-06 01:00:00,21007kt 9999 WM MNClD M 09 08 q1008 22007KT CAVOK 09/07 Q1008
2018-11-06 03:00:00,21007kt 9999 WM MNClD M 09 08 q1007 20009KT 160V230 CAVOK 10/08 Q1007
2018-11-06 06:00:00,20013kt 9999 WM FEW025 M 11 10 q1005 20007KT 130V240 9999 BKN020 11/09 Q1005 TEMPO 19017G28KT
2018-11-06 08:00:00,20019kt 9999 RA SCT050 M 12 10 q1004 20017KT 160V220 9999 SCT048 12/09 Q1005 NOSIG
2018-11-06 10:00:00,20017kt 9999 RA SCT025 M 14 11 q1003 20017G28KT 170V230 8000 RA SCT020 12/11 Q1003 TEMPO 3000 RA BKN014
2018-11-06 11:00:00,21017kt 9999 WM FEW025 BKN 14 12 q1003 19017G30KT 150V230 9999 SCT030 13/11 Q1003 TEMPO 3000 RA BKN014
2018-11-06 13:00:00,21019kt 9999 RA SCT030 BKN 15 12 q1002 20015KT 150V230 7000 -RA SCT025 14/13 Q1002 TEMPO 3000 RA BKN014
2018-11-06 15:00:00,21017kt 9999 RA FEW025 SCT 15 12 q0999 20019G32KT 170V250 8000 FEW020 SCT025 15/13 Q0999 RERA TEMPO 2000 RA BKN014
2018-11-06 17:00:00,20021kt 9999 RA SCT025 M 14 12 q0998 21028G42KT 5000 -RA SCT024 15/13 Q0997 WS R21 TEMPO 2000 BKN014
2018-11-06 18:00:00,21021kt 3000 RA SCT035 BKN 14 13 q0996 21028G42KT 170V250 3000 +RA SCT033 BKN042 14/12 Q0997 TEMPO 2000 BKN014
2018-11-06 19:00:00,23021kt 9999 RA BKN035 M 14 12 q0997 21012KT 170V240 5000 RA BKN032 14/13 Q0998 TEMPO 2000 BKN014
2018-11-06 20:00:00,24017kt 9999 RA FEW030 SCT 14 12 q0997 26006KT 210V320 8000 -RA BKN020 BKN028 14/13 Q0998 TEMPO 2000 RA BKN014
2018-11-06 21:00:00,23017kt 9999 WM FEW030 M 14 10 q0999 24011G21KT 210V290 9999 FEW028 14/11 Q0999 TEMPO 2000 RA BKN014
2018-11-06 22:00:00,24019kt 9999 WM FEW030 M 14 11 q0999 24012KT 210V290 9999 FEW028 14/10 Q0999 TEMPO 2000 RA BKN014
2018-11-06 23:00:00,24017kt 9999 WM FEW030 M 13 10 q0999 25013KT 210V290 9999 FEW030 14/09 Q1000 TEMPO 2000 RA BKN014
2018-11-07 01:00:00,23013kt 9999 RA FEWNClD M 11 08 q1002 24010KT 200V290 9999 FEW038/// 13/09 Q1002
2018-11-07 03:00:00,24013kt 9999 WM FEWNClD M 11 08 q1003 27011G21KT 230V320 9999 FEW043 12/08 Q1003
2018-11-07 08:00:00,25013kt 9999 WM FEW030 SCT 10 07 q1009 26007KT 210V300 9999 FEW030TCU 09/07 Q1009 RESHRA TEMPO SHRA
2018-11-07 09:00:00,25011kt 9999 WM FEW030 FEW 11 07 q1010 23007KT 9999 FEW020 FEW030TCU 10/08 Q1010 TEMPO SHRA
2018-11-07 10:00:00,25011kt 9999 WM SCT030 SCT 11 08 q1011 24009KT 210V280 9999 FEW030TCU 12/08 Q1011 TEMPO SHRA
2018-11-07 14:00:00,26011kt 9999 WM FEW030 M 14 08 q1013 23011KT 9999 FEW030 BKN040 15/07 Q1013 NOSIG
2018-11-07 15:00:00,24011kt 9999 WM FEW030 M 13 07 q1013 26007KT 220V300 9999 FEW030 14/07 Q1013 NOSIG
2018-11-07 17:00:00,22007kt 9999 WM FEW030 M 12 07 q1013 21006KT 9999 FEW030 12/06 Q1014 NOSIG
2018-11-07 18:00:00,20007kt 9999 WM FEW030 M 11 07 q1013 21006KT 9999 FEW030 11/06 Q1014 NOSIG
2018-11-08 01:00:00,16009kt 9999 WM MNClD M 10 06 q1013 16004KT 120V200 CAVOK 10/06 Q1013
2018-11-08 02:00:00,17011kt 9999 WM MNClD M 10 06 q1012 19005KT CAVOK 09/06 Q1012
2018-11-08 03:00:00,17011kt 9999 WM MNClD M 10 06 q1011 20006KT 140V240 CAVOK 09/05 Q1011
2018-11-08 05:00:00,16013kt 9999 WM MNClD M 10 06 q1009 17007KT 130V200 CAVOK 10/05 Q1010 NOSIG
2018-11-08 08:00:00,18015kt 9999 RA FEW050 BKN 10 08 q1007 17010KT 120V240 9999 -RA FEW045 11/06 Q1008 TEMPO 3000 RA BKN014
2018-11-08 09:00:00,19017kt 9999 RA FEW030 SCT 11 08 q1007 16009G19KT 120V190 9999 -RA FEW025 SCT038 BKN048 11/07 Q1008 TEMPO 3000 RA BKN014
2018-11-08 11:00:00,21011kt 9999 WM FEW030 SCT 13 10 q1008 17014G24KT 120V210 9999 FEW020 SCT035 12/09 Q1006 TEMPO RA
2018-11-08 12:00:00,23011kt 9999 WM FEW030 SCT 14 10 q1007 18010KT 140V210 8000 -RA FEW020 BKN032 13/09 Q1006 TEMPO RA
2018-11-08 17:00:00,28009kt 9999 WM FEW015 SCT 11 08 q1010 23009KT 200V290 9999 FEW025 11/07 Q1008 TEMPO RA
2018-11-08 19:00:00,25005kt 9999 RA FEW025 M 10 08 q1012 26009KT 220V290 9999 -RA FEW020 BKN048 10/08 Q1011 RERA TEMPO RA
2018-11-08 20:00:00,25009kt 9999 WM FEW030 BKN 10 08 q1014 29004KT 240V340 6000 RA SCT020 BKN045 10/09 Q1013 TEMPO RA
2018-11-08 21:00:00,24007kt 9999 WM FEW030 M 10 08 q1014 VRB02KT 8000 FEW025 BKN030 09/09 Q1014 TEMPO RA
2018-11-08 22:00:00,23007kt 9999 WM FEWNClD M 09 07 q1014 15004KT 120V190 8000 SCT025 BKN035 09/09 Q1014 TEMPO RA
2018-11-09 06:00:00,19011kt 9999 WM MNClD M 10 07 q1014 18007KT CAVOK 09/08 Q1015 NOSIG
2018-11-09 08:00:00,19013kt 9999 WM BKN015 SCT 12 09 q1013 17012KT 140V210 9999 FEW015 SCT020 11/08 Q1013 NOSIG
2018-11-09 10:00:00,19023kt 9999 RA FEW015 SCT 12 10 q1011 19018G31KT 150V230 9999 FEW015 SCT020 BKN025 12/09 Q1011 NOSIG
2018-11-09 12:00:00,19019kt 9999 RA SCT025 BKN 13 11 q1011 20021G33KT 160V240 9999 4500S -RA SCT020 13/10 Q1010 NOSIG
2018-11-09 14:00:00,22019kt 9999 RA SCT030 BKN 15 13 q1009 19014KT 160V230 3500 -RA SCT030 BKN045 14/12 Q1008 TEMPO RA
2018-11-09 15:00:00,22019kt 5000 RA SCT030 BKN 16 14 q1008 21018G30KT 170V260 3500 RA SCT030 BKN045 15/13 Q1008 TEMPO RA
2018-11-09 16:00:00,23019kt 3000 RA SCT030 BKN 16 14 q1007 20013G24KT 170V240 3000 RA SCT030 BKN045 15/14 Q1007
2018-11-09 18:00:00,22021kt 3000 RA SCT030 BKN 16 13 q1006 21015G25KT 160V240 3000 RA SCT025 BKN040 16/14 Q1006 NOSIG
2018-11-09 20:00:00,23019kt 3000 RA SCT015 BKN 16 13 q1006 22018G29KT 160V240 2000 +RA SCT012 BKN026 15/14 Q1005 NOSIG
2018-11-09 21:00:00,24017kt 5000 RA BKN015 M 16 14 q1005 26005KT 190V330 3500 RA BKN010 15/14 Q1005 NOSIG
2018-11-09 22:00:00,25015kt 3000 RA SCT015 BKN 15 14 q1006 30009KT 250V020 2500 RA SCT011 BKN020 13/12 Q1006 NOSIG
2018-11-09 23:00:00,24017kt 9999 RA FEW030 SCT 15 13 q1006 25012G23KT 200V320 9999 -RA SCT020 SCT040 13/10 Q1005 TEMPO RA
2018-11-10 01:00:00,22011kt 9999 WM MNClD M 15 12 q1006 22008KT 190V250 CAVOK 14/11 Q1005
2018-11-10 02:00:00,23013kt 9999 WM MNClD M 15 12 q1006 24005KT 190V280 CAVOK 15/11 Q1005
2018-11-10 03:00:00,23011kt 9999 WM FEW030 BKN 14 12 q1005 VRB05KT 9000 -RA SCT023/// BKN029/// 13/12 Q1005
2018-11-10 05:00:00,24013kt 9999 WM FEW030 SCT 14 11 q1006 21007KT 190V250 9999 FEW030 12/09 Q1006 NOSIG
